time, original
436, 12027.620651
437, 22058.099206
438, 4837.908588
439, 12473.421575
440, 22154.122126
441, 4994.157135
442, 12815.884416
443, 21368.703908
444, 4965.130262
445, 13014.180819
446, 19572.695682
447, 4628.624459
448, 12828.234856
449, 17029.463531
450, 4060.164568
451, 12280.588111
452, 14000.661450
453, 3692.234185
454, 11448.111216
455, 10865.176472
456, 3578.721080
457, 10685.670582
458, 7983.390329
459, 3553.757903
460, 10335.189375
461, 5990.352500
462, 3519.193581
463, 10780.400474
464, 5430.276667
465, 3568.386802
466, 12375.550476
467, 6290.055797
468, 3850.563125
469, 15003.711677
470, 8123.003800
471, 4276.375210
472, 18161.581790
473, 10165.808023
474, 4767.008457
475, 21040.637504
476, 11515.392019
477, 5292.607625
478, 23031.899901
479, 11438.653765
480, 5730.771195
481, 23960.213190
482, 9977.697468
483, 6068.384325
484, 24150.533499
485, 8008.534993
486, 6480.288735
487, 24250.935752
488, 6619.124545
489, 7034.562734
490, 25024.308377
491, 6420.627782
492, 7926.353446
493, 26561.435348
494, 7558.201650
495, 9205.816776
496, 28312.282284
497, 9044.395311
498, 10488.879152
499, 29453.623589
500, 9116.487655
501, 11460.999977
502, 29219.509373
503, 7233.519015
504, 12090.354292
505, 27497.583547
506, 4771.105884
507, 12328.252710
508, 25093.306625
509, 3288.338568
510, 12209.525460
511, 22906.400395
512, 3000.743058
513, 11894.139756
514, 20967.478949
515, 3031.973173
516, 11448.399930
517, 18801.640675
518, 2522.425756
519, 11064.883042
520, 16083.615147
521, 1933.003731
522, 10658.954975
523, 13498.314649
524, 2087.842736
525, 10090.484020
526, 12005.455345
527, 2876.989097
528, 9521.354115
529, 11653.891873
530, 3463.336045
531, 9114.565086
532, 11482.609139
533, 3288.976233
534, 8692.472406
535, 10250.182870
536, 2751.985704
537, 7824.318431
538, 7591.344189
539, 2310.220103
540, 6666.621781
541, 4286.888100
542, 2121.525612
543, 5678.337044
544, 1750.442824
545, 2231.869757
546, 5359.599281
547, 885.725442
548, 2693.523376
549, 6230.498481
550, 1654.504178
551, 3345.326645
552, 8308.091566
553, 3232.075230
554, 4045.713777
555, 10256.997493
556, 4376.708167
557, 4961.264912
558, 10130.220854
559, 4019.859579
560, 6466.518906
561, 7479.861560
562, 2624.564656
563, 8807.901523
564, 5175.096032
565, 2159.525019
566, 11446.805675
567, 6884.704203
568, 3351.237697
569, 13423.315200
570, 10953.733137
571, 5532.559555
572, 13081.650768
573, 11405.508407
574, 7581.891483
575, 9709.704830
576, 7341.973145
577, 8425.812464
578, 5489.393023
579, 3511.205342
580, 7858.640478
581, 3623.131147
582, 2355.154006
583, 6405.008103
584, 3959.371875
585, 2312.924037
586, 4951.319234
587, 3464.233478
588, 2331.757659
589, 3507.379234
590, 1666.592656
591, 2681.238480
592, 2316.636557
593, 678.495826
594, 2536.977085
595, 2113.654331
596, 911.647808
597, 1918.320997
598, 2156.627374
599, 1298.435795
600, 1354.403581
601, 1519.783799
602, 1461.612988
