time, original
1665, 0.070770
1666, 0.073654
1667, 0.079300
1668, 0.085098
1669, 0.088562
1670, 0.085953
1671, 0.078903
1672, 0.067993
1673, 0.053741
1674, 0.038239
1675, 0.023926
1676, 0.011215
1677, -0.000427
1678, -0.010010
1679, -0.017654
1680, -0.024673
1681, -0.032074
1682, -0.040314
1683, -0.050735
1684, -0.064926
1685, -0.078186
1686, -0.091263
1687, -0.101852
1688, -0.107132
1689, -0.108246
1690, -0.104034
1691, -0.096298
1692, -0.087006
1693, -0.075317
1694, -0.061188
1695, -0.046478
1696, -0.033600
1697, -0.022400
1698, -0.014801
1699, -0.009293
1700, -0.002075
1701, 0.002106
1702, 0.000229
1703, -0.007385
1704, -0.022583
1705, -0.043411
1706, -0.063065
1707, -0.079910
1708, -0.091675
1709, -0.091599
1710, -0.081558
1711, -0.064560
1712, -0.036850
1713, -0.003448
1714, 0.024475
1715, 0.042679
1716, 0.053726
1717, 0.059799
1718, 0.063019
1719, 0.067917
1720, 0.078491
1721, 0.095276
1722, 0.116592
1723, 0.144089
1724, 0.168991
1725, 0.185013
1726, 0.198151
1727, 0.206772
1728, 0.206238
1729, 0.199921
1730, 0.193268
1731, 0.189514
1732, 0.183578
1733, 0.171570
1734, 0.158691
1735, 0.136795
1736, 0.104614
1737, 0.068329
1738, 0.029648
1739, -0.009766
1740, -0.049728
1741, -0.085495
1742, -0.117264
1743, -0.144547
1744, -0.164124
1745, -0.178970
1746, -0.192169
1747, -0.201279
1748, -0.206619
1749, -0.208969
1750, -0.208954
1751, -0.204758
1752, -0.196396
1753, -0.189392
1754, -0.183960
1755, -0.173737
1756, -0.162460
1757, -0.153107
1758, -0.140381
1759, -0.122787
1760, -0.103973
1761, -0.084259
1762, -0.066025
1763, -0.047195
1764, -0.028244
1765, -0.012680
1766, 0.001740
1767, 0.012711
1768, 0.021210
1769, 0.027847
1770, 0.032013
1771, 0.034256
1772, 0.034897
1773, 0.036194
1774, 0.037903
1775, 0.039139
1776, 0.040268
1777, 0.043228
1778, 0.046722
1779, 0.050644
1780, 0.056137
1781, 0.061646
1782, 0.065720
1783, 0.071426
1784, 0.076385
1785, 0.075775
1786, 0.075409
1787, 0.075974
1788, 0.077423
1789, 0.079651
1790, 0.080994
1791, 0.085999
1792, 0.095581
1793, 0.102341
1794, 0.103012
1795, 0.102615
1796, 0.103638
1797, 0.100479
1798, 0.090149
1799, 0.081696
1800, 0.075775
1801, 0.068146
1802, 0.059753
1803, 0.050095
1804, 0.041946
1805, 0.037262
1806, 0.028641
1807, 0.015427
1808, 0.003128
1809, -0.007874
1810, -0.020920
1811, -0.033875
1812, -0.040771
1813, -0.043579
1814, -0.044159
1815, -0.046509
1816, -0.047241
1817, -0.041840
1818, -0.037109
1819, -0.035950
1820, -0.037277
1821, -0.038025
1822, -0.040161
1823, -0.042328
1824, -0.042892
1825, -0.037338
1826, -0.024597
1827, -0.012253
1828, -0.001266
1829, 0.012726
1830, 0.025909
1831, 0.038559
1832, 0.048157
1833, 0.047714
1834, 0.046646
1835, 0.044754
1836, 0.035370
1837, 0.029404
1838, 0.030441
1839, 0.027542
1840, 0.027298
1841, 0.031677
1842, 0.024353
1843, 0.016983
1844, 0.005936
1845, -0.014374
1846, -0.030563
1847, -0.053726
1848, -0.074707
1849, -0.089737
1850, -0.111710
1851, -0.130600
1852, -0.161835
1853, -0.212555
1854, -0.268799
1855, -0.337784
1856, -0.414444
1857, -0.476074
1858, -0.476700
1859, -0.448318
1860, -0.439774
1861, -0.422867
1862, -0.411179
1863, -0.348648
1864, -0.254990
1865, -0.199203
1866, -0.152664
1867, -0.130234
1868, -0.121735
1869, -0.119247
1870, -0.118790
1871, -0.100723
1872, -0.058090
1873, 0.013550
1874, 0.101883
1875, 0.199234
1876, 0.294464
1877, 0.367966
1878, 0.420502
1879, 0.449539
1880, 0.455719
1881, 0.446854
1882, 0.426147
1883, 0.408691
1884, 0.393387
1885, 0.379623
1886, 0.367981
1887, 0.350433
1888, 0.321014
1889, 0.282684
1890, 0.240387
1891, 0.189896
1892, 0.133286
1893, 0.078751
1894, 0.026474
1895, -0.021484
1896, -0.064667
1897, -0.106522
1898, -0.148346
1899, -0.185867
1900, -0.211472
1901, -0.226868
1902, -0.235764
1903, -0.240372
1904, -0.240158
1905, -0.236176
1906, -0.237259
1907, -0.242126
1908, -0.254532
1909, -0.267899
1910, -0.274750
1911, -0.281830
1912, -0.280579
1913, -0.267975
1914, -0.242935
1915, -0.202408
1916, -0.162964
1917, -0.120529
1918, -0.084045
1919, -0.067322
1920, -0.059067
1921, -0.070419
1922, -0.096359
1923, -0.123428
1924, -0.156342
1925, -0.184311
1926, -0.199020
1927, -0.195923
1928, -0.170181
1929, -0.132889
1930, -0.091980
1931, -0.046356
1932, -0.006454
1933, 0.018585
1934, 0.034286
1935, 0.041397
1936, 0.047852
1937, 0.063934
1938, 0.078476
1939, 0.108948
1940, 0.162460
1941, 0.222549
1942, 0.289230
1943, 0.347488
1944, 0.395370
1945, 0.429260
1946, 0.435287
1947, 0.423096
1948, 0.398514
1949, 0.367966
1950, 0.340134
1951, 0.315674
1952, 0.300995
1953, 0.295227
1954, 0.290878
1955, 0.282745
1956, 0.264023
1957, 0.232971
1958, 0.182770
1959, 0.114120
1960, 0.036362
1961, -0.044724
1962, -0.120178
1963, -0.186478
1964, -0.240463
1965, -0.280701
1966, -0.305939
1967, -0.321564
1968, -0.333328
1969, -0.335938
1970, -0.333435
1971, -0.328018
1972, -0.318558
1973, -0.310959
1974, -0.298203
1975, -0.279449
1976, -0.257217
1977, -0.231918
1978, -0.202225
1979, -0.163300
1980, -0.120911
1981, -0.077774
1982, -0.028534
1983, 0.024200
1984, 0.077362
1985, 0.124268
1986, 0.163437
1987, 0.195435
1988, 0.217377
1989, 0.229935
1990, 0.233582
1991, 0.232880
1992, 0.230759
1993, 0.231750
1994, 0.236954
1995, 0.241531
1996, 0.244522
1997, 0.243607
1998, 0.235550
1999, 0.221741
2000, 0.199860
2001, 0.168533
2002, 0.130630
2003, 0.095886
2004, 0.072815
2005, 0.058426
2006, 0.051620
2007, 0.052811
2008, 0.058472
2009, 0.066452
2010, 0.070419
2011, 0.066483
2012, 0.053284
2013, 0.030685
2014, 0.002991
2015, -0.025818
2016, -0.050461
2017, -0.067398
2018, -0.073456
2019, -0.069565
2020, -0.059998
2021, -0.048370
2022, -0.038177
2023, -0.033600
2024, -0.039490
2025, -0.053268
2026, -0.071899
2027, -0.096176
2028, -0.121948
2029, -0.147491
2030, -0.171387
2031, -0.187729
2032, -0.198929
2033, -0.205215
2034, -0.207031
2035, -0.206192
2036, -0.199509
2037, -0.188782
2038, -0.177490
2039, -0.165497
2040, -0.153503
2041, -0.136795
2042, -0.116135
2043, -0.093262
2044, -0.065109
2045, -0.030792
2046, 0.006714
2047, 0.045029
2048, 0.081268
2049, 0.115829
2050, 0.147385
2051, 0.172134
2052, 0.190918
2053, 0.204880
2054, 0.215912
2055, 0.225601
2056, 0.232193
2057, 0.237213
2058, 0.242416
2059, 0.245819
2060, 0.247253
2061, 0.243423
2062, 0.230881
2063, 0.210281
2064, 0.180740
2065, 0.144196
2066, 0.102951
2067, 0.057846
2068, 0.011581
2069, -0.033554
2070, -0.073746
2071, -0.108414
2072, -0.137726
2073, -0.160995
2074, -0.181122
2075, -0.199783
2076, -0.216537
2077, -0.232040
2078, -0.245209
2079, -0.253784
2080, -0.260010
2081, -0.263290
2082, -0.259003
2083, -0.246216
2084, -0.229401
2085, -0.209412
2086, -0.185989
2087, -0.161850
2088, -0.137039
2089, -0.112503
2090, -0.087814
2091, -0.064362
2092, -0.041809
2093, -0.020096
2094, -0.002335
2095, 0.014191
2096, 0.028656
2097, 0.043655
2098, 0.058456
2099, 0.069962
2100, 0.081024
2101, 0.090103
2102, 0.097900
2103, 0.102936
2104, 0.104523
2105, 0.103577
2106, 0.096817
2107, 0.085403
2108, 0.073105
2109, 0.061798
2110, 0.054749
2111, 0.049713
2112, 0.048126
2113, 0.050140
2114, 0.053772
2115, 0.060440
2116, 0.065018
2117, 0.065155
2118, 0.064026
2119, 0.061905
2120, 0.058060
2121, 0.052185
2122, 0.046829
2123, 0.045547
2124, 0.046310
2125, 0.048584
2126, 0.051025
2127, 0.051575
2128, 0.049026
2129, 0.040039
2130, 0.026886
2131, 0.010956
2132, -0.008347
2133, -0.028366
2134, -0.047470
2135, -0.064575
2136, -0.077682
2137, -0.087036
2138, -0.095215
2139, -0.101883
2140, -0.107315
2141, -0.113846
2142, -0.125229
2143, -0.137268
2144, -0.147125
2145, -0.154831
2146, -0.159103
2147, -0.160782
2148, -0.157379
2149, -0.150558
2150, -0.139328
2151, -0.124969
2152, -0.111099
2153, -0.097824
2154, -0.088516
2155, -0.088089
2156, -0.096436
2157, -0.107376
2158, -0.115677
2159, -0.119385
2160, -0.117645
2161, -0.106400
2162, -0.085510
2163, -0.058777
2164, -0.024414
2165, 0.015167
2166, 0.050400
2167, 0.075287
2168, 0.093750
2169, 0.108368
2170, 0.120010
2171, 0.132233
2172, 0.147095
2173, 0.163696
2174, 0.181015
2175, 0.198166
2176, 0.212524
2177, 0.221313
2178, 0.228317
2179, 0.232910
2180, 0.229874
2181, 0.219635
2182, 0.208099
2183, 0.198761
2184, 0.186844
2185, 0.169830
2186, 0.152191
2187, 0.131378
2188, 0.105743
2189, 0.078659
2190, 0.051834
2191, 0.026917
2192, 0.002777
2193, -0.019089
2194, -0.039719
2195, -0.059097
2196, -0.077362
2197, -0.094635
2198, -0.108871
2199, -0.121017
2200, -0.128967
2201, -0.134048
2202, -0.134186
2203, -0.128357
2204, -0.117737
2205, -0.106583
2206, -0.097031
2207, -0.085358
2208, -0.075500
2209, -0.070465
2210, -0.065842
2211, -0.057922
2212, -0.049103
2213, -0.039413
2214, -0.027039
2215, -0.010803
2216, 0.008286
2217, 0.026169
2218, 0.041016
2219, 0.054382
2220, 0.064011
2221, 0.069061
2222, 0.068527
2223, 0.062424
2224, 0.056381
2225, 0.047913
2226, 0.037369
2227, 0.030334
2228, 0.026779
2229, 0.025467
2230, 0.026978
2231, 0.032806
2232, 0.043579
2233, 0.056656
2234, 0.068542
2235, 0.081436
2236, 0.094223
2237, 0.105621
2238, 0.114639
2239, 0.121796
2240, 0.129868
2241, 0.134598
2242, 0.136490
2243, 0.141678
2244, 0.152130
2245, 0.163956
2246, 0.172867
2247, 0.180267
2248, 0.186325
2249, 0.189316
2250, 0.186005
2251, 0.178818
2252, 0.173447
2253, 0.165771
2254, 0.156540
2255, 0.147430
2256, 0.137314
2257, 0.125168
2258, 0.110062
2259, 0.091232
2260, 0.072601
2261, 0.053955
2262, 0.036026
2263, 0.018631
2264, 0.003342
2265, -0.006714
2266, -0.015915
2267, -0.020020
2268, -0.017502
2269, -0.013535
2270, -0.005890
2271, 0.000702
2272, 0.002594
2273, 0.010025
2274, 0.018417
2275, 0.019516
2276, 0.019852
2277, 0.018478
2278, 0.015106
2279, 0.014542
2280, 0.011307
2281, 0.009491
2282, 0.015594
2283, 0.021118
2284, 0.029373
2285, 0.046661
2286, 0.068085
2287, 0.084244
2288, 0.094940
2289, 0.101715
2290, 0.100967
2291, 0.092987
2292, 0.080276
2293, 0.066528
2294, 0.051041
2295, 0.036087
2296, 0.027603
2297, 0.018356
2298, 0.006134
2299, -0.001266
2300, -0.015518
2301, -0.040466
2302, -0.065414
2303, -0.094437
2304, -0.134232
2305, -0.186127
2306, -0.252029
2307, -0.330322
2308, -0.414032
2309, -0.496155
2310, -0.499985
2311, -0.475037
2312, -0.467087
2313, -0.448532
2314, -0.435745
2315, -0.424637
2316, -0.412003
2317, -0.404083
2318, -0.361252
2319, -0.298141
2320, -0.257904
2321, -0.239059
2322, -0.232071
2323, -0.224213
2324, -0.201462
2325, -0.156281
2326, -0.083908
2327, 0.010971
2328, 0.131363
2329, 0.254578
2330, 0.359970
2331, 0.442947
2332, 0.488449
2333, 0.475067
2334, 0.442627
2335, 0.426224
2336, 0.404999
2337, 0.389511
2338, 0.375443
2339, 0.362671
2340, 0.347153
2341, 0.322525
2342, 0.295547
2343, 0.258682
2344, 0.209747
2345, 0.151245
2346, 0.084061
2347, 0.014206
2348, -0.049149
2349, -0.108536
2350, -0.160187
2351, -0.202988
2352, -0.234879
2353, -0.255447
2354, -0.267792
2355, -0.269485
2356, -0.265503
2357, -0.256653
2358, -0.245895
2359, -0.241821
2360, -0.247055
2361, -0.261215
2362, -0.279846
2363, -0.295761
2364, -0.302612
2365, -0.306046
2366, -0.301834
2367, -0.279663
2368, -0.245010
2369, -0.205048
2370, -0.165222
2371, -0.132034
2372, -0.107513
2373, -0.104416
2374, -0.125046
2375, -0.157166
2376, -0.193695
2377, -0.228867
2378, -0.256058
2379, -0.266586
2380, -0.261871
2381, -0.240494
2382, -0.198135
2383, -0.148132
2384, -0.093384
2385, -0.044937
2386, -0.014374
2387, 0.004456
2388, 0.013214
2389, 0.023758
2390, 0.040359
2391, 0.062576
2392, 0.100037
2393, 0.154755
2394, 0.227524
2395, 0.306396
2396, 0.380264
2397, 0.445084
2398, 0.489929
2399, 0.499985
2400, 0.497498
2401, 0.472488
2402, 0.438995
2403, 0.398712
2404, 0.367523
2405, 0.344849
2406, 0.332123
2407, 0.328003
2408, 0.322830
2409, 0.312775
2410, 0.288467
2411, 0.245148
2412, 0.177917
2413, 0.093140
2414, 0.002380
2415, -0.090363
2416, -0.175766
2417, -0.245865
2418, -0.297089
2419, -0.328430
2420, -0.344147
2421, -0.347519
2422, -0.343704
2423, -0.336243
2424, -0.326355
2425, -0.318802
2426, -0.309540
2427, -0.296066
2428, -0.279602
2429, -0.258804
2430, -0.233978
2431, -0.197006
2432, -0.150635
2433, -0.099869
2434, -0.042664
2435, 0.017181
2436, 0.078461
2437, 0.137405
2438, 0.188843
2439, 0.232834
2440, 0.265045
2441, 0.284851
2442, 0.294754
2443, 0.295242
2444, 0.292099
2445, 0.288956
2446, 0.288620
2447, 0.292297
2448, 0.295441
2449, 0.297256
2450, 0.294876
2451, 0.286743
2452, 0.270554
2453, 0.242889
2454, 0.205627
2455, 0.162979
2456, 0.120499
2457, 0.086533
2458, 0.061630
2459, 0.047562
2460, 0.046173
2461, 0.052505
2462, 0.062958
2463, 0.071716
2464, 0.073837
2465, 0.064560
2466, 0.044540
2467, 0.016373
2468, -0.017868
2469, -0.049484
2470, -0.073105
2471, -0.085403
2472, -0.087112
2473, -0.081589
2474, -0.068924
2475, -0.057465
2476, -0.051361
2477, -0.051941
2478, -0.061737
2479, -0.079666
2480, -0.105820
2481, -0.138474
2482, -0.172653
2483, -0.204346
2484, -0.229507
2485, -0.244843
2486, -0.253204
2487, -0.256973
2488, -0.254089
2489, -0.246399
2490, -0.235245
2491, -0.225235
2492, -0.215988
2493, -0.200836
2494, -0.181732
2495, -0.159195
2496, -0.130753
2497, -0.097382
2498, -0.057693
2499, -0.011566
2500, 0.036972
2501, 0.085098
2502, 0.131866
2503, 0.176147
2504, 0.214981
2505, 0.245728
2506, 0.271530
2507, 0.290588
2508, 0.302353
2509, 0.311157
2510, 0.318222
2511, 0.320923
2512, 0.318405
2513, 0.313965
2514, 0.303696
2515, 0.285522
2516, 0.258789
2517, 0.224472
2518, 0.183334
2519, 0.134109
2520, 0.079117
2521, 0.020050
2522, -0.038025
2523, -0.092010
2524, -0.139877
2525, -0.179733
2526, -0.214020
2527, -0.241714
2528, -0.263153
2529, -0.280716
2530, -0.294388
2531, -0.303345
2532, -0.307800
2533, -0.308182
2534, -0.305222
2535, -0.300003
2536, -0.291245
2537, -0.276840
2538, -0.258118
2539, -0.234467
2540, -0.205521
2541, -0.174530
2542, -0.140808
2543, -0.106613
2544, -0.075714
2545, -0.046875
2546, -0.020340
2547, 0.001236
2548, 0.016968
2549, 0.030396
2550, 0.043213
2551, 0.055115
2552, 0.067795
2553, 0.080658
2554, 0.091705
2555, 0.100540
2556, 0.105453
2557, 0.108017
2558, 0.107468
2559, 0.103241
2560, 0.094284
2561, 0.082886
2562, 0.072372
2563, 0.062500
2564, 0.055542
2565, 0.051956
2566, 0.052612
2567, 0.057343
2568, 0.064529
2569, 0.071625
2570, 0.077927
2571, 0.082855
2572, 0.084457
2573, 0.082108
2574, 0.076324
2575, 0.071152
2576, 0.067825
2577, 0.066040
2578, 0.067505
2579, 0.071228
2580, 0.073486
2581, 0.072250
2582, 0.066528
2583, 0.053650
2584, 0.035065
2585, 0.013443
2586, -0.012070
2587, -0.037170
2588, -0.059723
2589, -0.079163
2590, -0.093552
2591, -0.105530
2592, -0.112732
2593, -0.119095
2594, -0.128479
2595, -0.140335
2596, -0.155594
2597, -0.175446
2598, -0.200134
2599, -0.230042
2600, -0.263672
2601, -0.293335
2602, -0.316315
2603, -0.331192
2604, -0.333481
2605, -0.320908
2606, -0.289551
2607, -0.246323
2608, -0.196609
2609, -0.137787
2610, -0.077301
2611, -0.025803
2612, 0.013977
2613, 0.049301
2614, 0.083832
2615, 0.117493
2616, 0.152283
2617, 0.188843
2618, 0.227219
2619, 0.265198
2620, 0.299957
2621, 0.327698
2622, 0.344391
2623, 0.356720
2624, 0.361893
2625, 0.354126
2626, 0.342133
2627, 0.331558
2628, 0.318192
2629, 0.295776
2630, 0.269043
2631, 0.239761
2632, 0.200516
2633, 0.152008
2634, 0.101410
2635, 0.052216
2636, 0.002304
2637, -0.047821
2638, -0.090302
2639, -0.124817
2640, -0.156769
2641, -0.182434
2642, -0.198746
2643, -0.207779
2644, -0.212173
2645, -0.211334
2646, -0.205826
2647, -0.195602
2648, -0.180435
2649, -0.165253
2650, -0.154449
2651, -0.144241
2652, -0.131805
2653, -0.120987
2654, -0.110397
2655, -0.092163
2656, -0.066528
2657, -0.039948
2658, -0.018066
2659, 0.003723
2660, 0.026123
2661, 0.044983
2662, 0.058792
2663, 0.067551
2664, 0.075089
2665, 0.079544
2666, 0.080582
2667, 0.078613
2668, 0.075974
2669, 0.075287
2670, 0.072433
2671, 0.065109
2672, 0.056808
2673, 0.047272
2674, 0.034103
2675, 0.019073
2676, 0.005585
2677, -0.003784
2678, -0.011948
2679, -0.017944
2680, -0.017502
2681, -0.012589
2682, -0.006241
2683, 0.003784
2684, 0.016953
2685, 0.031784
2686, 0.043533
2687, 0.054642
2688, 0.071625
2689, 0.089462
2690, 0.103271
2691, 0.113602
2692, 0.122543
2693, 0.128174
2694, 0.128448
2695, 0.126434
2696, 0.125473
2697, 0.126434
2698, 0.126129
2699, 0.123672
2700, 0.120956
2701, 0.121567
2702, 0.122360
2703, 0.117157
2704, 0.107895
2705, 0.099030
2706, 0.088257
2707, 0.074463
2708, 0.060959
2709, 0.048386
2710, 0.035416
2711, 0.021790
2712, 0.007217
2713, -0.006302
2714, -0.012329
2715, -0.018188
2716, -0.024078
2717, -0.020081
2718, -0.012878
2719, -0.008347
2720, -0.003540
2721, 0.002045
2722, 0.006775
2723, 0.013596
2724, 0.022369
2725, 0.029251
2726, 0.037292
2727, 0.040909
2728, 0.040482
2729, 0.045547
2730, 0.051102
2731, 0.053482
2732, 0.048599
2733, 0.036346
2734, 0.026886
2735, 0.018997
2736, 0.020309
2737, 0.031845
2738, 0.040894
2739, 0.055145
2740, 0.064835
2741, 0.062271
2742, 0.069870
2743, 0.081146
2744, 0.077576
2745, 0.058914
2746, 0.029724
2747, 0.001785
2748, -0.020798
2749, -0.037781
2750, -0.051376
2751, -0.073242
2752, -0.108795
2753, -0.156738
2754, -0.225677
2755, -0.311386
2756, -0.398621
2757, -0.484024
2758, -0.499969
2759, -0.471603
2760, -0.460968
2761, -0.442749
2762, -0.429306
2763, -0.417404
2764, -0.404800
2765, -0.367981
2766, -0.302811
2767, -0.260147
2768, -0.233109
2769, -0.219101
2770, -0.218719
2771, -0.209213
2772, -0.177902
2773, -0.125900
2774, -0.048233
2775, 0.055054
2776, 0.180389
2777, 0.310852
2778, 0.420898
2779, 0.499771
2780, 0.495300
2781, 0.453400
2782, 0.438828
2783, 0.413864
2784, 0.397171
2785, 0.382141
2786, 0.367813
2787, 0.358215
2788, 0.347412
2789, 0.324753
2790, 0.286285
2791, 0.248825
2792, 0.197830
2793, 0.138199
2794, 0.069931
2795, -0.002396
2796, -0.066818
2797, -0.125229
2798, -0.175293
2799, -0.221237
2800, -0.259171
2801, -0.286591
2802, -0.303696
2803, -0.303543
2804, -0.290131
2805, -0.268433
2806, -0.251526
2807, -0.245880
2808, -0.246170
2809, -0.254486
2810, -0.266815
2811, -0.273438
2812, -0.274597
2813, -0.273209
2814, -0.262405
2815, -0.237015
2816, -0.189972
2817, -0.128433
2818, -0.074081
2819, -0.031937
2820, -0.008698
2821, -0.010132
2822, -0.029739
2823, -0.071533
2824, -0.123749
2825, -0.164612
2826, -0.199036
2827, -0.220184
2828, -0.222153
2829, -0.203964
2830, -0.159332
2831, -0.109695
2832, -0.060562
2833, -0.016800
2834, 0.004318
2835, 0.013962
2836, 0.013153
2837, 0.008301
2838, 0.018112
2839, 0.032394
2840, 0.056427
2841, 0.108246
2842, 0.179565
2843, 0.255554
2844, 0.329483
2845, 0.393417
2846, 0.445038
2847, 0.473587
2848, 0.474701
2849, 0.458588
2850, 0.431168
2851, 0.400772
2852, 0.371948
2853, 0.345428
2854, 0.329178
2855, 0.317230
2856, 0.298615
2857, 0.272049
2858, 0.231323
2859, 0.177460
2860, 0.112076
2861, 0.030212
2862, -0.063675
2863, -0.160416
2864, -0.246765
2865, -0.315186
2866, -0.370636
2867, -0.410553
2868, -0.432785
2869, -0.442200
2870, -0.440262
2871, -0.431458
2872, -0.414551
2873, -0.393311
2874, -0.372620
2875, -0.349640
2876, -0.328720
2877, -0.308990
2878, -0.283615
2879, -0.247879
2880, -0.199051
2881, -0.140839
2882, -0.075638
2883, -0.003967
2884, 0.074997
2885, 0.156616
2886, 0.229980
2887, 0.287186
2888, 0.326111
2889, 0.349304
2890, 0.358231
2891, 0.352188
2892, 0.338974
2893, 0.326477
2894, 0.317917
2895, 0.309494
2896, 0.299652
2897, 0.296173
2898, 0.295639
2899, 0.288589
2900, 0.271011
2901, 0.238800
2902, 0.196030
2903, 0.148987
2904, 0.100174
2905, 0.056274
2906, 0.023987
2907, 0.006073
2908, -0.000244
2909, -0.000351
2910, 0.002075
2911, 0.005463
2912, 0.006195
2913, 0.001160
2914, -0.013504
2915, -0.036774
2916, -0.060806
2917, -0.082092
2918, -0.095413
2919, -0.097519
2920, -0.091324
2921, -0.078003
2922, -0.060883
2923, -0.045731
2924, -0.036789
2925, -0.039169
2926, -0.052933
2927, -0.075226
2928, -0.106522
2929, -0.142212
2930, -0.177811
2931, -0.210388
2932, -0.233307
2933, -0.245407
2934, -0.251862
2935, -0.253113
2936, -0.250641
2937, -0.245285
2938, -0.239136
2939, -0.231995
2940, -0.220383
2941, -0.207336
2942, -0.192200
2943, -0.172028
2944, -0.147522
2945, -0.116745
2946, -0.076370
2947, -0.029678
2948, 0.021057
2949, 0.073990
2950, 0.125732
2951, 0.176407
2952, 0.222580
2953, 0.262924
2954, 0.297821
2955, 0.325592
2956, 0.347488
2957, 0.364929
2958, 0.377289
2959, 0.384506
2960, 0.387314
2961, 0.386063
2962, 0.377167
2963, 0.356506
2964, 0.324661
2965, 0.286591
2966, 0.242752
2967, 0.191650
2968, 0.137207
2969, 0.081192
2970, 0.022324
2971, -0.036636
2972, -0.088440
2973, -0.134705
2974, -0.175781
2975, -0.208511
2976, -0.234863
2977, -0.256851
2978, -0.274811
2979, -0.288116
2980, -0.296585
2981, -0.299332
2982, -0.298355
2983, -0.293732
2984, -0.280960
2985, -0.261520
2986, -0.234726
2987, -0.201447
2988, -0.165146
2989, -0.129684
2990, -0.093307
2991, -0.055954
2992, -0.021759
2993, 0.012405
2994, 0.044388
2995, 0.071823
2996, 0.094238
2997, 0.110413
2998, 0.123779
2999, 0.133682
3000, 0.141846
3001, 0.148666
3002, 0.154480
3003, 0.158157
3004, 0.157669
3005, 0.153976
3006, 0.148315
3007, 0.139877
3008, 0.126907
3009, 0.111511
3010, 0.097168
3011, 0.083679
3012, 0.072037
3013, 0.065552
3014, 0.063950
3015, 0.067001
3016, 0.071594
3017, 0.073547
3018, 0.073746
3019, 0.075409
3020, 0.078796
3021, 0.077606
3022, 0.071747
3023, 0.064743
3024, 0.060226
3025, 0.060699
3026, 0.064468
3027, 0.069992
3028, 0.074051
3029, 0.074158
3030, 0.067322
3031, 0.053009
3032, 0.032639
3033, 0.009781
3034, -0.013489
3035, -0.037872
3036, -0.062988
3037, -0.089111
3038, -0.111679
3039, -0.134918
3040, -0.164734
3041, -0.202820
3042, -0.252441
3043, -0.310226
3044, -0.366287
3045, -0.414780
3046, -0.445770
3047, -0.435440
3048, -0.410721
3049, -0.397064
3050, -0.379501
3051, -0.343292
3052, -0.286285
3053, -0.234756
3054, -0.186127
3055, -0.137634
3056, -0.092865
3057, -0.043716
3058, 0.013840
3059, 0.080063
3060, 0.150711
3061, 0.224213
3062, 0.294403
3063, 0.359680
3064, 0.416077
3065, 0.455994
3066, 0.479279
3067, 0.493652
3068, 0.479996
3069, 0.451477
3070, 0.433670
3071, 0.412842
3072, 0.395523
3073, 0.379684
3074, 0.364655
3075, 0.317322
3076, 0.242020
3077, 0.173187
3078, 0.097443
3079, 0.029037
3080, -0.037201
3081, -0.098907
3082, -0.150894
3083, -0.197861
3084, -0.238159
3085, -0.274872
3086, -0.304993
3087, -0.326569
3088, -0.336884
3089, -0.335846
3090, -0.326752
3091, -0.313416
3092, -0.293579
3093, -0.267166
3094, -0.238586
3095, -0.208618
3096, -0.174286
3097, -0.138229
3098, -0.105438
3099, -0.075775
3100, -0.047379
3101, -0.015686
3102, 0.015518
3103, 0.044083
3104, 0.070328
3105, 0.093094
3106, 0.110107
3107, 0.120377
3108, 0.125290
3109, 0.125290
3110, 0.119843
3111, 0.104263
3112, 0.081985
3113, 0.060028
3114, 0.039291
3115, 0.023438
3116, 0.015732
3117, 0.016113
3118, 0.018555
3119, 0.019653
3120, 0.020676
3121, 0.022171
3122, 0.022812
3123, 0.019257
3124, 0.014221
3125, 0.011322
3126, 0.007278
3127, 0.002823
3128, 0.003754
3129, 0.015976
3130, 0.036179
3131, 0.056427
3132, 0.074097
3133, 0.091568
3134, 0.107437
3135, 0.119583
3136, 0.127579
3137, 0.132370
3138, 0.135635
3139, 0.131317
3140, 0.121216
3141, 0.114563
3142, 0.114059
3143, 0.115402
3144, 0.114441
3145, 0.113541
3146, 0.113098
3147, 0.108688
3148, 0.100098
3149, 0.094330
3150, 0.091614
3151, 0.088516
3152, 0.084564
3153, 0.078018
3154, 0.073349
3155, 0.067368
3156, 0.058548
3157, 0.050491
3158, 0.039764
3159, 0.028076
3160, 0.016891
3161, 0.007797
3162, 0.003372
3163, 0.002991
3164, 0.006485
3165, 0.011078
3166, 0.006866
3167, 0.000702
3168, 0.001938
3169, -0.000641
3170, 0.001007
3171, 0.012283
3172, 0.017792
3173, 0.017303
3174, 0.016342
3175, 0.015640
3176, 0.018967
3177, 0.022476
3178, 0.018982
3179, 0.014542
3180, 0.009506
3181, 0.006866
3182, 0.013992
3183, 0.018463
3184, 0.022491
3185, 0.031662
3186, 0.033829
3187, 0.029388
3188, 0.022781
3189, 0.014801
3190, 0.006332
3191, -0.011902
3192, -0.037521
3193, -0.070023
3194, -0.111374
3195, -0.163574
3196, -0.234497
3197, -0.315292
3198, -0.413055
3199, -0.498642
3200, -0.497238
3201, -0.465530
3202, -0.455765
3203, -0.436218
3204, -0.423599
3205, -0.410995
3206, -0.398941
3207, -0.371811
3208, -0.303574
3209, -0.240356
3210, -0.209122
3211, -0.195572
3212, -0.196625
3213, -0.195068
3214, -0.163864
3215, -0.101685
3216, -0.016800
3217, 0.097214
3218, 0.231064
3219, 0.367340
